Time	Read	Base	SameRead	SameReadBase	UnfilteredRead	UnfilteredBase	Paired	Unpaired	AlConUni	AlConRep	AlConFail	AlDis	AlConFailUni	AlConFailRep	AlConFailFail	AlConRepUni	AlConRepRep	AlConRepFail	AlUnpUni	AlUnpRep	AlUnpFail	SeedSearch	NRange	NElt	IntraSCacheHit	InterSCacheHit	OutOfMemory	AlBWOp	AlBWBranch	ResBWOp	ResBWBranch	ResResolve	ResReport	RedundantSHit	BestMinEdit0	BestMinEdit1	BestMinEdit2	ExactAttempts	ExactSucc	ExactRanges	ExactRows	ExactOOMs	1mmAttempts	1mmSucc	1mmRanges	1mmRows	1mmOOMs	UngappedSucc	UngappedFail	UngappedNoDec	DPExLt10Gaps	DPExLt5Gaps	DPExLt3Gaps	DPMateLt10Gaps	DPMateLt5Gaps	DPMateLt3Gaps	DP16ExDps	DP16ExDpSat	DP16ExDpFail	DP16ExDpSucc	DP16ExCol	DP16ExCell	DP16ExInner	DP16ExFixup	DP16ExGathSol	DP16ExBt	DP16ExBtFail	DP16ExBtSucc	DP16ExBtCell	DP16ExCoreRej	DP16ExNRej	DP8ExDps	DP8ExDpSat	DP8ExDpFail	DP8ExDpSucc	DP8ExCol	DP8ExCell	DP8ExInner	DP8ExFixup	DP8ExGathSol	DP8ExBt	DP8ExBtFail	DP8ExBtSucc	DP8ExBtCell	DP8ExCoreRej	DP8ExNRej	DP16MateDps	DP16MateDpSat	DP16MateDpFail	DP16MateDpSucc	DP16MateCol	DP16MateCell	DP16MateInner	DP16MateFixup	DP16MateGathSol	DP16MateBt	DP16MateBtFail	DP16MateBtSucc	DP16MateBtCell	DP16MateCoreRej	DP16MateNRej	DP8MateDps	DP8MateDpSat	DP8MateDpFail	DP8MateDpSucc	DP8MateCol	DP8MateCell	DP8MateInner	DP8MateFixup	DP8MateGathSol	DP8MateBt	DP8MateBtFail	DP8MateBtSucc	DP8MateBtCell	DP8MateCoreRej	DP8MateNRej	DPBtFiltStart	DPBtFiltScore	DpBtFiltDom	
1618293851	12800	1122422	0	0	12800	1122422	0	12800	0	0	0	0	0	0	0	0	0	0	6541	0	6259	159058	31703	649651	0	0	0	942554	0	304511	200	20928	20037	3465	397	3657	8746	12800	330	330	567	0	4009	258	264	635	0	0	269	0	4103	876	425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15416	0	7955	7461	2079306	212477840	13279865	55815216	40444	34113	26647	7456	902428	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97084308	0	
1618293852	12896	1129242	0	0	12896	1129242	0	12896	0	0	0	0	0	0	0	0	0	0	6583	0	6313	160340	31750	1065572	0	0	0	948056	0	304434	171	21499	20339	3602	379	3737	8780	12896	318	319	572	0	4064	247	248	463	0	0	269	0	4059	864	385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15589	0	8098	7491	2101443	214460480	13403780	56420823	39849	33880	26385	7486	902390	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102722654	0	
1618293853	12736	1118340	0	0	12736	1118340	0	12736	0	0	0	0	0	0	0	0	0	0	6708	0	6028	158536	32608	1193927	0	0	0	944868	0	315137	162	21421	20473	3438	407	3839	8490	12736	343	344	568	0	4189	248	255	541	0	0	298	0	4393	948	456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15863	0	8291	7572	2122185	215133152	13445822	57252240	41943	35559	27987	7569	921348	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106405013	0	
1618293854	12944	1137527	0	0	12943	1137426	0	12944	0	0	0	0	0	0	0	0	0	0	6638	0	6306	161180	31831	457929	0	0	0	952062	0	312873	208	21143	20383	3394	368	3723	8852	12943	312	312	530	0	4050	275	279	623	0	1	237	0	4306	947	355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15881	0	8407	7474	2124136	215743440	13483965	57224947	41986	35501	28026	7471	912579	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113350866	0	
1618293855	12272	1075374	0	0	12272	1075374	0	12272	0	0	0	0	0	0	0	0	0	0	6326	0	5946	152768	30355	756691	0	0	0	903013	0	292156	200	20459	19362	3479	351	3465	8456	12272	287	289	482	0	3772	238	239	448	0	0	265	0	4079	920	340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14833	0	7630	7203	1999251	203866960	12741685	53834172	40389	34033	26826	7202	881344	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112241276	0	
1618293856	12928	1125927	0	0	12928	1125927	0	12928	0	0	0	0	0	0	0	0	0	0	6608	1	6319	159718	32014	554800	0	0	0	945160	0	310476	224	21741	20631	3451	394	3729	8805	12928	336	337	802	0	4068	241	244	595	0	0	257	0	4435	660	346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15830	0	8326	7504	2114357	213179984	13323749	56170227	40941	35014	27507	7501	911513	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123389626	0	
1618293857	13088	1142650	0	0	13088	1142650	0	13088	0	0	0	0	0	0	0	0	0	0	6726	0	6362	162308	32255	1708111	0	0	0	959634	0	304457	201	21573	20205	3246	389	3642	9057	13088	343	343	663	0	3982	239	239	484	0	0	248	0	4127	713	242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15750	0	8127	7623	2106250	212991040	13311940	55911224	40939	34878	27252	7621	918203	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	129661063	0	
1618293858	12544	1097067	0	0	12544	1097067	0	12544	0	0	0	0	0	0	0	0	0	0	6506	0	6038	155428	31861	552066	0	0	0	925362	0	311806	192	21346	20450	3496	419	3678	8447	12544	353	355	546	0	4045	222	222	404	0	0	174	0	4342	848	342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15960	0	8492	7468	2150296	219503376	13718961	57795821	40645	34264	26792	7465	904216	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	129316652	0	
1618293859	12928	1128244	0	0	12928	1128244	0	12928	0	0	0	0	0	0	0	0	0	0	6607	0	6321	160218	32030	609519	0	0	0	947686	0	306662	188	21284	20293	3386	408	3726	8794	12928	321	321	564	0	4092	285	287	527	0	0	245	0	4495	802	425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15745	0	8266	7479	2096300	212133456	13258341	55857391	41371	34995	27515	7471	909232	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	138334746	0	
1618293860	12848	1121720	0	0	12848	1121720	0	12848	0	0	0	0	0	0	0	0	0	0	6617	0	6231	159130	32048	1126110	0	0	0	944447	0	302897	207	21368	20075	3333	382	3697	8769	12848	328	328	555	0	4032	217	218	480	0	0	245	0	4070	806	258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15668	0	8053	7615	2121388	216924656	13557791	56836785	40016	34134	26498	7590	914781	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	142440062	0	
