Time	Read	Base	SameRead	SameReadBase	UnfilteredRead	UnfilteredBase	Paired	Unpaired	AlConUni	AlConRep	AlConFail	AlDis	AlConFailUni	AlConFailRep	AlConFailFail	AlConRepUni	AlConRepRep	AlConRepFail	AlUnpUni	AlUnpRep	AlUnpFail	SeedSearch	NRange	NElt	IntraSCacheHit	InterSCacheHit	OutOfMemory	AlBWOp	AlBWBranch	ResBWOp	ResBWBranch	ResResolve	ResReport	RedundantSHit	BestMinEdit0	BestMinEdit1	BestMinEdit2	ExactAttempts	ExactSucc	ExactRanges	ExactRows	ExactOOMs	1mmAttempts	1mmSucc	1mmRanges	1mmRows	1mmOOMs	UngappedSucc	UngappedFail	UngappedNoDec	DPExLt10Gaps	DPExLt5Gaps	DPExLt3Gaps	DPMateLt10Gaps	DPMateLt5Gaps	DPMateLt3Gaps	DP16ExDps	DP16ExDpSat	DP16ExDpFail	DP16ExDpSucc	DP16ExCol	DP16ExCell	DP16ExInner	DP16ExFixup	DP16ExGathSol	DP16ExBt	DP16ExBtFail	DP16ExBtSucc	DP16ExBtCell	DP16ExCoreRej	DP16ExNRej	DP8ExDps	DP8ExDpSat	DP8ExDpFail	DP8ExDpSucc	DP8ExCol	DP8ExCell	DP8ExInner	DP8ExFixup	DP8ExGathSol	DP8ExBt	DP8ExBtFail	DP8ExBtSucc	DP8ExBtCell	DP8ExCoreRej	DP8ExNRej	DP16MateDps	DP16MateDpSat	DP16MateDpFail	DP16MateDpSucc	DP16MateCol	DP16MateCell	DP16MateInner	DP16MateFixup	DP16MateGathSol	DP16MateBt	DP16MateBtFail	DP16MateBtSucc	DP16MateBtCell	DP16MateCoreRej	DP16MateNRej	DP8MateDps	DP8MateDpSat	DP8MateDpFail	DP8MateDpSucc	DP8MateCol	DP8MateCell	DP8MateInner	DP8MateFixup	DP8MateGathSol	DP8MateBt	DP8MateBtFail	DP8MateBtSucc	DP8MateBtCell	DP8MateCoreRej	DP8MateNRej	DPBtFiltStart	DPBtFiltScore	DpBtFiltDom	
1618289159	14768	1311388	0	0	14768	1311388	0	14768	0	0	0	0	0	0	0	0	0	0	6958	0	7810	185810	33990	557107	0	0	0	1073289	0	290702	161	18312	17709	2646	427	4147	10194	14768	356	357	544	0	4539	223	224	331	0	0	134	0	3446	632	188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14137	0	6712	7425	1901523	190638112	11914882	50747677	38516	34355	26930	7424	893243	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77665882	0	
1618289160	14784	1308684	0	0	14784	1308684	0	14784	0	0	0	0	0	0	0	0	0	0	6910	0	7874	185646	33968	474344	0	0	0	1073404	0	303072	167	19044	18346	2816	467	4168	10149	14784	391	392	583	0	4598	238	241	501	0	0	267	0	3861	743	277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14391	0	7107	7284	1924543	192136560	12008535	51138774	38691	34270	26986	7284	880882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81657012	0	
1618289161	14800	1312296	0	0	14799	1312195	0	14800	0	0	0	0	0	0	0	0	0	0	6875	0	7925	186156	33663	1010761	0	0	0	1072293	0	298747	164	18882	18128	2765	398	4100	10301	14799	341	341	416	0	4473	247	247	393	0	0	160	0	3677	638	238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14502	0	7225	7277	1947605	195512208	12219513	51924141	38011	34230	26951	7277	881439	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85469347	0	
1618289162	14096	1258659	0	0	14096	1258659	0	14096	0	0	0	0	0	0	0	0	0	0	6675	0	7421	178250	32354	316781	0	0	0	1027507	0	285354	137	17882	17307	2704	384	3980	9732	14096	339	339	562	0	4335	201	201	376	0	0	185	0	3433	563	223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13612	0	6522	7090	1836895	184917072	11557317	48862959	37104	33345	26255	7090	859400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84815431	0	
1618289163	14592	1296992	0	0	14592	1296992	0	14592	0	0	0	0	0	0	0	0	0	0	6935	0	7657	184000	34029	798345	0	0	0	1064382	0	291613	121	18180	17536	2677	405	4197	9990	14592	332	332	460	0	4574	250	251	431	0	0	224	0	3340	494	215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13877	0	6492	7385	1877234	188690416	11793151	49880438	38737	34417	27032	7385	891282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91524210	0	
1618289164	14928	1322985	0	0	14928	1322985	0	14928	0	0	0	0	0	0	0	0	0	0	7035	0	7893	187496	34316	851811	0	0	0	1082717	0	295139	137	18622	17803	2656	432	4258	10238	14928	374	374	589	0	4654	230	231	342	0	0	111	0	3577	665	259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14190	0	6723	7467	1900872	190300960	11893810	50482310	38892	34811	27340	7466	901305	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97491084	0	
1618289165	15008	1329106	0	0	15008	1329106	0	15008	0	0	0	0	0	0	0	0	0	0	7136	0	7872	188776	34984	943293	0	0	0	1093221	0	300347	155	18695	17977	2917	464	4352	10192	15008	397	397	555	0	4790	245	248	475	0	0	175	0	3473	519	208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14044	0	6529	7515	1878039	186688192	11668012	49366432	39854	35758	28242	7510	910051	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101699824	0	
1618289166	14800	1302437	0	0	14800	1302437	0	14800	0	0	0	0	0	0	0	0	0	0	6953	0	7847	184646	33771	427721	0	0	0	1067058	0	292205	145	18331	17752	2604	418	4243	10139	14800	363	363	616	0	4626	244	245	474	0	0	204	0	3328	540	244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14040	0	6670	7370	1882599	187293744	11705859	49545278	38662	34362	26992	7369	884298	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104318367	0	
1618289167	14640	1300406	0	0	14640	1300406	0	14640	0	0	0	0	0	0	0	0	0	0	6982	0	7658	184540	34222	730944	0	0	0	1069162	0	297770	135	18644	18010	2889	441	4184	10015	14640	374	374	454	0	4602	246	246	428	0	0	140	0	3313	538	190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14247	0	6823	7424	1929809	194561712	12160107	51400622	39164	35023	27593	7417	903080	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107039550	0	
1618289168	14880	1311718	0	0	14880	1311718	0	14880	0	0	0	0	0	0	0	0	0	0	7114	0	7766	185986	34416	708905	0	0	0	1077958	0	304662	179	18669	18020	2684	455	4245	10180	14880	390	390	517	0	4661	235	237	364	0	0	131	0	3662	616	311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14416	0	6898	7518	1924257	191238800	11952425	50759896	38928	34836	27318	7516	902233	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112672666	0	
